timeOpen,open,high,low,close,volume,marketCap,Crypt
"Tuesday, June 3, 2025",157.00,163.39,154.71,155.34,3739800274.32,81172412984.41,SOL
"Monday, June 2, 2025",157.78,158.89,152.00,157.00,3070599880.92,82018012458.04,SOL
"Sunday, June 1, 2025",156.64,157.83,150.84,157.78,2554572840.82,82428592565.09,SOL
"Saturday, May 31, 2025",156.24,157.94,152.44,156.64,2817151486.50,81810783320.10,SOL
"Friday, May 30, 2025",166.59,167.35,156.03,156.23,4458908033.76,81600982485.58,SOL
"Thursday, May 29, 2025",172.19,175.18,166.26,166.59,3480369993.45,86715636942.69,SOL
"Wednesday, May 28, 2025",176.81,177.38,169.11,172.19,3454599629.02,89629397331.28,SOL
"Tuesday, May 27, 2025",174.91,179.22,171.58,176.82,3737068836.18,92015018725.81,SOL
"Monday, May 26, 2025",175.73,178.98,173.70,174.91,2872898397.53,91022790594.53,SOL
"Sunday, May 25, 2025",176.03,176.72,169.36,175.73,3395309315.13,91427157535.55,SOL
"Saturday, May 24, 2025",173.84,178.14,172.79,176.04,3002798119.88,91587990835.13,SOL
"Friday, May 23, 2025",179.69,187.28,173.57,173.83,7488253558.46,90425621693.42,SOL
"Thursday, May 22, 2025",173.68,180.55,172.76,179.69,4913432701.12,93469354620.11,SOL
"Wednesday, May 21, 2025",168.48,175.52,166.30,173.68,5254974026.94,90322751786.40,SOL
"Tuesday, May 20, 2025",166.86,172.86,164.78,168.48,3787047018.61,87620999493.04,SOL
"Monday, May 19, 2025",173.84,173.84,159.65,166.86,4498613126.97,86758546563.01,SOL
"Sunday, May 18, 2025",165.93,176.49,165.51,173.90,3866092628.54,90416416076.93,SOL
"Saturday, May 17, 2025",167.33,169.77,164.22,165.93,2783616833.79,86254176059.33,SOL
"Friday, May 16, 2025",169.01,173.96,166.76,167.33,3495576095.56,86983152502.20,SOL
"Thursday, May 15, 2025",176.71,178.11,167.28,169.01,4347587992.49,87836844224.38,SOL
"Wednesday, May 14, 2025",184.01,184.72,173.73,176.71,4610872279.19,91810709507.45,SOL
"Tuesday, May 13, 2025",174.25,184.70,166.81,184.01,5170161208.34,95580388469.34,SOL
"Monday, June 15, 2026",1724.57,1847.77,1709.25,1794.96,17921331594.10,216620630556.91,ETH
"Sunday, June 14, 2026",1680.15,1729.35,1654.21,1724.61,7804982666.59,208128572785.10,ETH
"Saturday, June 13, 2026",1665.05,1693.60,1661.61,1680.21,6101094488.48,202767194008.50,ETH
"Friday, June 12, 2026",1671.82,1689.44,1650.63,1665.13,9989137815.00,200945205859.90,ETH
"Thursday, June 11, 2026",1620.14,1690.45,1620.08,1672.28,12379882530.71,201762344873.77,ETH
"Wednesday, June 10, 2026",1637.63,1665.76,1603.83,1620.14,12655731411.80,195525592188.16,ETH
"Tuesday, June 9, 2026",1690.21,1695.52,1613.83,1637.71,15196855528.43,197637038750.71,ETH
"Monday, June 8, 2026",1686.25,1713.47,1644.79,1690.15,17427269147.61,203982548074.69,ETH
"Sunday, June 7, 2026",1568.75,1714.97,1563.78,1686.40,15172606859.95,203504417945.42,ETH
"Saturday, June 6, 2026",1580.88,1599.95,1506.51,1568.77,18426248218.28,189323829007.67,ETH
"Friday, June 5, 2026",1769.99,1772.11,1540.16,1580.86,39924177669.19,190788251725.12,ETH
"Thursday, June 4, 2026",1811.74,1817.35,1717.80,1769.58,27112623896.73,213610628293.19,ETH
"Wednesday, June 3, 2026",1857.64,1889.06,1771.31,1811.73,24083350214.18,218650167103.29,ETH
"Tuesday, June 2, 2026",2003.26,2003.97,1838.06,1857.72,25205401402.57,224189749426.91,ETH
"Monday, June 1, 2026",2004.24,2017.61,1956.15,2003.22,19458810001.12,241763879536.16,ETH
"Sunday, May 31, 2026",2019.24,2034.12,1991.91,2004.34,9253505209.32,241882493490.53,ETH
"Saturday, May 30, 2026",2011.91,2028.44,2000.17,2019.46,7478416074.13,243692846162.51,ETH
"Friday, May 29, 2026",2007.55,2042.54,1975.19,2011.98,14941194039.39,242807988920.14,ETH
"Thursday, May 28, 2026",2022.09,2025.76,1966.28,2007.55,18109844096.03,242281961474.77,ETH
"Wednesday, May 27, 2026",2070.87,2092.98,2014.63,2022.20,14534289020.47,244036956019.94,ETH
"Tuesday, May 26, 2026",2111.37,2138.01,2054.36,2070.86,15924080901.26,249923572399.78,ETH
"Monday, May 25, 2026",2097.99,2138.41,2090.52,2111.37,10167436482.24,254811346987.27,ETH
"Sunday, May 24, 2026",2115.54,2127.31,2061.33,2097.99,10602558120.13,253197530091.45,ETH
"Saturday, May 23, 2026",2064.63,2145.58,2010.55,2115.95,16650709488.40,255315735281.77,ETH
"Friday, May 22, 2026",2131.37,2138.98,2056.93,2064.64,13229489284.40,249171676189.80,ETH
"Thursday, May 21, 2026",2127.17,2154.22,2103.46,2131.41,14344389471.72,257225715930.66,ETH
"Wednesday, May 20, 2026",2109.85,2146.51,2101.83,2126.98,12076799233.55,256719190934.92,ETH
"Tuesday, May 19, 2026",2128.53,2143.56,2093.48,2109.96,12030742868.13,254629220368.31,ETH
"Monday, May 18, 2026",2127.68,2155.96,2078.62,2128.52,19890789125.02,256883477726.36,ETH
"Sunday, May 17, 2026",2179.85,2196.78,2097.02,2127.65,10143205921.39,256780915208.79,ETH
"Saturday, May 16, 2026",2223.34,2229.85,2162.05,2179.75,11451672017.36,263077568428.81,ETH
"Friday, May 15, 2026",2280.93,2298.69,2204.77,2223.33,18146855938.36,268326004713.69,ETH
"Thursday, May 14, 2026",2257.57,2317.95,2238.47,2280.93,17563432027.39,275277102919.11,ETH
"Wednesday, May 13, 2026",2274.59,2322.23,2233.55,2257.58,15193768365.14,272457845683.31,ETH
"Tuesday, May 12, 2026",2339.29,2339.69,2256.42,2274.64,16145394772.55,274512193643.13,ETH
"Monday, May 11, 2026",2369.19,2374.30,2305.08,2339.36,15525623295.57,282320441706.71,ETH
"Sunday, May 10, 2026",2326.74,2381.26,2313.13,2369.04,19587186881.52,285929902719.77,ETH
"Saturday, May 9, 2026",2307.07,2336.93,2300.54,2326.73,12217205123.14,280806987827.66,ETH
"Friday, May 8, 2026",2291.08,2320.69,2265.83,2306.97,20013463009.73,278433109433.99,ETH
"Thursday, May 7, 2026",2350.85,2351.74,2280.81,2291.11,23409823895.76,276491495052.69,ETH
"Wednesday, May 6, 2026",2361.29,2423.04,2338.48,2350.80,22745786496.28,283717849332.31,ETH
"Tuesday, May 5, 2026",2346.41,2398.83,2344.93,2361.18,17739612383.37,284977726282.61,ETH
"Monday, May 4, 2026",2321.82,2397.61,2309.26,2346.40,25497505007.97,283182690818.42,ETH
"Sunday, May 3, 2026",2316.21,2354.71,2297.55,2321.64,9861070992.51,280214044750.45,ETH
"Saturday, May 2, 2026",2295.04,2339.74,2292.72,2316.23,6905015549.24,279537662561.11,ETH
"Friday, May 1, 2026",2256.35,2324.79,2256.08,2295.09,13243880776.91,276983332293.63,ETH
"Thursday, April 30, 2026",2253.48,2277.72,2232.13,2256.25,12309496388.52,272313325025.94,ETH
"Wednesday, April 29, 2026",2289.41,2345.94,2221.22,2253.42,21884731493.01,271968581805.44,ETH
"Tuesday, April 28, 2026",2303.08,2310.44,2259.06,2289.42,12761522275.65,276305179590.43,ETH
"Monday, April 27, 2026",2369.84,2403.73,2267.41,2303.06,17879618684.01,277955543958.24,ETH
"Sunday, April 26, 2026",2318.91,2379.32,2307.57,2369.73,10622966933.00,286013447270.74,ETH
"Saturday, April 25, 2026",2315.74,2323.41,2302.20,2318.83,6545621782.33,279866316452.66,ETH
"Friday, April 24, 2026",2331.57,2337.27,2301.53,2315.69,13371168063.52,279484699238.89,ETH
"Thursday, April 23, 2026",2376.09,2380.14,2287.55,2331.51,19909161913.47,281395461235.69,ETH
"Wednesday, April 22, 2026",2327.96,2422.86,2314.59,2376.09,22465555334.59,286769788975.35,ETH
"Tuesday, April 21, 2026",2315.18,2338.01,2287.38,2327.97,16107716719.02,280962070816.25,ETH
"Monday, April 20, 2026",2264.87,2346.27,2262.05,2315.21,19084768822.40,279419657871.75,ETH
"Sunday, April 19, 2026",2350.86,2355.78,2254.70,2264.92,17083701611.94,273348821918.63,ETH
"Saturday, April 18, 2026",2421.10,2427.28,2341.13,2351.10,14400085617.21,283727285724.72,ETH
"Friday, April 17, 2026",2348.86,2464.78,2318.14,2421.07,26467618335.84,292205024891.27,ETH
"Thursday, April 16, 2026",2359.70,2369.17,2285.71,2348.65,20602833116.45,283485507607.86,ETH
"Wednesday, April 15, 2026",2323.34,2385.00,2310.71,2359.44,17004367348.22,284795004118.44,ETH
"Tuesday, April 14, 2026",2370.31,2415.53,2304.41,2323.31,25185167270.30,280406611457.65,ETH
"Monday, April 13, 2026",2192.33,2393.76,2176.32,2370.71,23709131571.55,286075683421.71,ETH
"Sunday, April 12, 2026",2285.43,2288.45,2177.49,2192.20,15307071616.91,264594819899.30,ETH
"Saturday, April 11, 2026",2245.10,2327.46,2230.75,2285.39,12620960383.67,275831004472.09,ETH
"Friday, April 10, 2026",2189.38,2257.18,2176.85,2245.15,17131968711.88,270964123943.23,ETH
"Thursday, April 9, 2026",2190.33,2243.97,2158.02,2189.14,17218638798.01,264238816789.39,ETH
"Wednesday, April 8, 2026",2242.28,2269.88,2181.23,2190.34,21469476310.46,264353774424.60,ETH
"Tuesday, April 7, 2026",2107.78,2270.59,2061.47,2241.81,22588914082.81,270623049176.34,ETH
"Monday, April 6, 2026",2108.94,2172.99,2089.10,2107.76,19097527674.77,254391130945.53,ETH
"Sunday, April 5, 2026",2065.37,2120.50,2022.65,2109.00,9928800793.20,254530070462.63,ETH
"Saturday, April 4, 2026",2053.58,2082.00,2044.87,2065.35,6926913516.63,249272172924.09,ETH
"Friday, April 3, 2026",2056.70,2075.76,2042.18,2053.39,9609678842.78,247849768967.97,ETH
"Thursday, April 2, 2026",2138.72,2158.16,2016.99,2056.85,18847170816.47,248226432919.04,ETH
"Wednesday, April 1, 2026",2104.72,2165.67,2082.29,2138.74,19542997433.89,258125468949.97,ETH
"Tuesday, March 31, 2026",2023.52,2118.80,2011.80,2104.71,21278561395.08,254021342971.12,ETH
"Monday, March 30, 2026",1982.55,2082.06,1979.08,2023.51,17840662424.63,244221625700.23,ETH
"Sunday, March 29, 2026",1992.69,2016.55,1939.53,1982.56,9451184646.95,239276951956.66,ETH
"Saturday, March 28, 2026",1991.28,2038.70,1982.13,1992.69,8641221083.89,240501179156.04,ETH
"Friday, March 27, 2026",2059.45,2075.17,1971.51,1991.27,19453998120.62,240331019133.45,ETH
"Thursday, March 26, 2026",2168.03,2171.16,2033.73,2059.58,18628112246.19,248558018033.22,ETH
"Wednesday, March 25, 2026",2155.72,2198.37,2146.62,2168.02,17086301656.80,261662746801.43,ETH
"Tuesday, March 24, 2026",2152.11,2174.33,2103.38,2155.70,18389631712.54,260177172370.15,ETH
"Monday, March 23, 2026",2052.95,2195.99,2023.27,2152.15,28509077301.52,259742149027.70,ETH
"Sunday, March 22, 2026",2077.20,2125.98,2027.05,2053.05,16438149793.97,247774480935.09,ETH
"Saturday, March 21, 2026",2146.71,2166.72,2072.38,2076.69,8654913046.95,250701041996.06,ETH
"Friday, March 20, 2026",2137.39,2175.70,2117.28,2146.50,17970488517.43,259090238828.50,ETH
"Thursday, March 19, 2026",2203.48,2232.20,2099.89,2137.42,24090913748.82,257965967205.95,ETH
"Wednesday, March 18, 2026",2318.56,2348.90,2154.58,2203.67,25617966362.47,265941892675.75,ETH
"Tuesday, March 17, 2026",2351.13,2375.45,2297.67,2318.05,26737564549.59,279830943258.63,ETH
"Monday, March 16, 2026",2177.78,2384.47,2166.00,2351.18,38938369545.19,283762916897.52,ETH
"Sunday, March 15, 2026",2096.88,2201.96,2084.21,2177.48,15333885131.56,262840790202.59,ETH
"Saturday, March 14, 2026",2092.56,2105.57,2062.66,2097.09,10073411268.77,253076570635.95,ETH
"Friday, March 13, 2026",2073.29,2206.81,2071.58,2092.56,29345212032.56,252554959010.62,ETH
"Thursday, March 12, 2026",2051.77,2094.33,2019.28,2073.14,20624954898.88,250229371550.86,ETH
"Wednesday, March 11, 2026",2037.12,2085.29,2008.04,2051.57,19031715358.92,247631816304.96,ETH
"Tuesday, March 10, 2026",1992.99,2087.99,1992.01,2037.12,23552353781.25,245864284327.35,ETH
"Monday, March 9, 2026",1936.64,2052.33,1930.60,1992.94,24015826480.09,240537563174.33,ETH
"Sunday, March 8, 2026",1969.45,1978.71,1915.30,1936.60,16314032553.83,233736743481.66,ETH
"Saturday, March 7, 2026",1978.69,1994.97,1950.02,1969.46,10236899077.98,237697257478.93,ETH
"Friday, March 6, 2026",2072.03,2092.52,1957.02,1978.75,19733648078.66,238812286802.84,ETH
"Thursday, March 5, 2026",2126.56,2163.04,2056.02,2071.61,22383576283.89,250077156158.10,ETH
"Wednesday, March 4, 2026",1982.71,2198.66,1946.04,2126.51,33610946768.35,256443507455.45,ETH
"Tuesday, March 3, 2026",2027.41,2040.79,1930.40,1982.77,24100196312.01,239297743679.80,ETH
"Monday, March 2, 2026",1939.06,2085.43,1922.44,2027.27,26235436165.82,244692357695.40,ETH
"Sunday, March 1, 2026",1965.39,2053.29,1909.10,1939.07,23649071468.48,234029318619.05,ETH
"Saturday, February 28, 2026",1930.75,1983.99,1837.30,1965.05,21675923668.84,237207370389.66,ETH
"Friday, February 27, 2026",2026.74,2062.63,1888.63,1930.76,21136821038.85,233026232266.33,ETH
"Thursday, February 26, 2026",2053.78,2082.79,1976.36,2026.79,23327720765.67,244611303592.36,ETH
"Wednesday, February 25, 2026",1852.88,2145.51,1847.05,2054.63,27717195805.45,247875795267.81,ETH
"Tuesday, February 24, 2026",1855.47,1868.32,1804.11,1852.97,18475122228.43,223627883118.36,ETH
"Monday, February 23, 2026",1958.14,1958.14,1838.04,1855.50,23731172668.29,223941374498.28,ETH
"Sunday, February 22, 2026",1973.57,1982.21,1934.86,1957.81,9488829491.85,236332499819.66,ETH
"Saturday, February 21, 2026",1968.86,1994.83,1955.79,1973.74,11561261801.85,238194947453.77,ETH
"Friday, February 20, 2026",1948.27,1980.24,1923.62,1969.02,21682976627.00,237626629215.09,ETH
"Thursday, February 19, 2026",1953.99,1985.81,1906.82,1948.20,17380103825.50,235141255303.88,ETH
"Wednesday, February 18, 2026",1992.20,2037.16,1923.81,1953.97,20187307041.01,235832295040.24,ETH
"Tuesday, February 17, 2026",1997.92,2013.86,1941.78,1992.19,20929890501.14,240442887715.36,ETH
"Monday, February 16, 2026",1965.92,2021.08,1938.55,1997.92,19219250472.72,241134070279.84,ETH
"Sunday, February 15, 2026",2085.95,2100.48,1929.39,1966.04,31030538835.37,237272101463.86,ETH
"Saturday, February 14, 2026",2048.33,2105.07,2042.64,2086.01,16925555542.56,251758888137.48,ETH
"Friday, February 13, 2026",1946.61,2069.46,1924.14,2048.53,20412430638.70,247218079582.60,ETH
"Thursday, February 12, 2026",1940.84,1999.50,1897.33,1946.94,20106364835.24,234941398951.44,ETH
"Wednesday, February 11, 2026",2019.58,2030.41,1903.69,1940.62,23922680362.04,234245109698.19,ETH
"Tuesday, February 10, 2026",2104.18,2122.02,1990.14,2019.50,23267337087.45,243748348829.44,ETH
"Monday, February 9, 2026",2087.92,2144.98,2008.36,2103.57,26750982266.16,253959213657.16,ETH
"Sunday, February 8, 2026",2090.63,2148.12,2066.38,2088.76,19541713443.06,251996703152.92,ETH
"Saturday, February 7, 2026",2063.33,2115.82,1995.92,2090.55,41145430303.93,252324098139.47,ETH
"Friday, February 6, 2026",1821.13,2090.33,1748.63,2063.39,64998454203.34,249029781636.52,ETH
"Thursday, February 5, 2026",2143.62,2167.14,1818.66,1821.68,60381662654.87,219798499455.18,ETH
"Wednesday, February 4, 2026",2227.97,2291.13,2074.10,2143.50,45219604814.10,258772767081.17,ETH
"Tuesday, February 3, 2026",2344.45,2357.21,2109.06,2227.56,47906083918.63,268901491429.06,ETH
"Monday, February 2, 2026",2267.56,2393.06,2158.94,2344.36,48844346396.49,282959943752.83,ETH
"Sunday, February 1, 2026",2445.07,2472.65,2224.12,2267.96,40358630560.48,273680762300.83,ETH
"Saturday, January 31, 2026",2702.30,2709.53,2248.70,2445.09,47569532202.78,295105587338.28,ETH
"Friday, January 30, 2026",2818.14,2823.91,2633.84,2702.38,41877689969.90,326152264403.18,ETH
"Thursday, January 29, 2026",3006.26,3008.04,2751.64,2818.23,37487198040.88,340133034513.20,ETH
"Wednesday, January 28, 2026",3022.24,3040.72,2981.59,3006.61,21751566455.37,362838873912.66,ETH
"Tuesday, January 27, 2026",2926.20,3031.04,2898.31,3022.21,27976005223.44,364767120455.74,ETH
"Monday, January 26, 2026",2815.77,2946.00,2811.07,2926.46,29668620102.40,353176164267.12,ETH
"Sunday, January 25, 2026",2948.53,2955.02,2785.90,2815.90,22414089670.46,339847610405.16,ETH
"Saturday, January 24, 2026",2953.24,2965.47,2942.44,2948.74,8198666763.13,355871740673.82,ETH
"Friday, January 23, 2026",2949.45,3013.95,2892.52,2953.26,22417700837.42,356439512006.72,ETH
"Thursday, January 22, 2026",2979.31,3034.34,2905.56,2949.63,21993593332.79,355981853516.34,ETH
"Wednesday, January 21, 2026",2935.88,3064.39,2867.26,2978.90,35797876195.39,359586181725.42,ETH
"Tuesday, January 20, 2026",3186.62,3197.39,2925.54,2935.61,32985301273.45,354345022137.12,ETH
"Monday, January 19, 2026",3282.20,3282.65,3166.02,3186.62,27956112545.42,384607904849.56,ETH
"Sunday, January 18, 2026",3308.91,3367.17,3278.43,3281.16,13557863288.13,396143687967.62,ETH
"Saturday, January 17, 2026",3295.48,3328.28,3282.66,3308.86,11206492253.10,399367067888.12,ETH
"Friday, January 16, 2026",3317.34,3325.25,3251.81,3295.48,22732887283.59,397747018535.73,ETH
"Thursday, January 15, 2026",3354.77,3382.45,3276.82,3317.10,27598686935.36,400385397001.79,ETH
"Wednesday, January 14, 2026",3322.19,3397.90,3280.38,3354.72,33926411912.15,404902395538.66,ETH
"Tuesday, January 13, 2026",3092.01,3352.58,3088.51,3322.10,27237310134.45,400970988148.94,ETH
"Monday, January 12, 2026",3118.83,3166.22,3068.07,3092.33,21152711364.64,373189088422.59,ETH
"Sunday, January 11, 2026",3082.41,3141.96,3080.75,3118.89,10497219710.73,376426187633.94,ETH
"Saturday, January 10, 2026",3083.17,3099.17,3075.14,3082.40,6960662968.82,372030351486.18,ETH
"Friday, January 9, 2026",3104.33,3140.71,3058.10,3083.05,18879517394.84,372121997697.80,ETH
"Thursday, January 8, 2026",3166.92,3179.87,3052.51,3104.38,22760237887.76,374676966186.76,ETH
"Wednesday, January 7, 2026",3295.91,3296.39,3126.55,3166.84,22665982582.72,382231222882.98,ETH
"Tuesday, January 6, 2026",3226.12,3303.56,3184.01,3295.95,27853981622.04,397799599538.70,ETH
"Monday, January 5, 2026",3141.49,3261.25,3134.09,3226.13,27211995956.03,389375652790.36,ETH
"Sunday, January 4, 2026",3125.96,3160.55,3119.43,3140.71,13890479322.91,379161269418.33,ETH
"Saturday, January 3, 2026",3124.31,3135.03,3077.47,3125.92,11460707918.67,377287371152.52,ETH
"Friday, January 2, 2026",3000.45,3146.98,2989.90,3124.42,25242778003.03,377088308914.22,ETH
"Thursday, January 1, 2026",2967.00,3006.01,2966.85,3000.39,10268796662.13,362139394526.38,ETH
"Wednesday, December 31, 2025",2971.41,3021.85,2959.14,2967.04,16451891101.06,358101510324.58,ETH
"Tuesday, December 30, 2025",2934.42,3002.80,2916.33,2971.42,18816704381.26,358633827120.76,ETH
"Monday, December 29, 2025",2948.56,3051.94,2908.75,2934.54,25957694514.80,354169212701.04,ETH
"Sunday, December 28, 2025",2947.90,2957.14,2925.75,2948.57,9227601388.80,355876209984.51,ETH
"Saturday, December 27, 2025",2925.75,2957.30,2917.27,2948.00,7378783299.46,355796462615.22,ETH
"Friday, December 26, 2025",2903.63,2991.22,2894.15,2925.75,18562196049.33,353122714196.12,ETH
"Thursday, December 25, 2025",2945.42,2968.71,2891.11,2903.58,11828871178.60,350452972974.94,ETH
"Wednesday, December 24, 2025",2962.92,2975.17,2888.99,2945.59,13984770325.15,355497795544.88,ETH
"Tuesday, December 23, 2025",3006.07,3033.20,2902.33,2963.37,21453213168.03,357609940888.13,ETH
"Monday, December 22, 2025",3001.61,3073.35,2965.17,3006.07,20342034264.44,362818124389.83,ETH
"Sunday, December 21, 2025",2977.51,3009.81,2945.39,3001.61,11178096676.14,362279673029.66,ETH
"Saturday, December 20, 2025",2977.87,2992.31,2967.84,2977.58,7612418215.32,359370437990.70,ETH
"Friday, December 19, 2025",2827.41,3014.61,2811.39,2977.97,27870687988.58,359414048396.41,ETH
"Thursday, December 18, 2025",2831.49,2994.55,2777.12,2827.07,29194181349.48,341254455049.90,ETH
"Wednesday, December 17, 2025",2964.02,3025.82,2791.33,2831.40,26159825527.73,341746681089.51,ETH
"Tuesday, December 16, 2025",2964.38,2978.92,2890.01,2964.18,22709189817.97,357742587646.53,ETH
"Monday, December 15, 2025",3060.48,3175.12,2899.69,2964.18,28765976892.45,357786117803.30,ETH
"Sunday, December 14, 2025",3116.74,3128.62,3034.69,3060.59,15619543349.91,369385183364.08,ETH
"Saturday, December 13, 2025",3084.13,3134.85,3080.08,3116.70,9916869400.44,376175799385.54,ETH
"Friday, December 12, 2025",3237.03,3265.37,3050.27,3084.17,24391003173.79,372239469818.97,ETH
"Thursday, December 11, 2025",3324.39,3327.34,3149.03,3237.06,29066243706.51,390693379501.43,ETH
"Wednesday, December 10, 2025",3321.20,3446.62,3290.15,3325.39,30694387988.74,401237573064.37,ETH
"Tuesday, December 9, 2025",3124.94,3395.84,3092.88,3321.11,32012553374.35,400853645541.07,ETH
"Monday, December 8, 2025",3061.01,3177.87,3043.70,3125.20,25262165670.01,377166024275.92,ETH
"Sunday, December 7, 2025",3040.18,3148.77,2930.65,3061.30,20383496375.78,369450301810.95,ETH
"Saturday, December 6, 2025",3024.49,3067.66,3013.98,3040.21,10962819759.90,366935683692.94,ETH
"Friday, December 5, 2025",3134.36,3192.46,2989.83,3024.43,28000268227.50,365041789035.33,ETH
"Thursday, December 4, 2025",3188.34,3238.56,3071.31,3134.32,27434991113.11,378302628200.74,ETH
"Wednesday, December 3, 2025",2997.80,3212.56,2988.14,3191.57,29949301035.54,384818511669.98,ETH
"Tuesday, December 2, 2025",2800.22,3032.76,2784.39,2997.94,26593645111.24,361821037580.00,ETH
"Monday, December 1, 2025",2991.92,2996.88,2720.44,2800.19,36679598313.13,337974340193.73,ETH
"Sunday, November 30, 2025",2991.38,3051.60,2978.83,2992.11,11530446514.37,361111687695.62,ETH
"Saturday, November 29, 2025",3032.30,3051.96,2966.85,2991.69,12775481230.49,361045582936.19,ETH
"Friday, November 28, 2025",3014.54,3095.03,2995.77,3032.30,20659958963.58,365984515558.02,ETH
"Thursday, November 27, 2025",3027.80,3070.73,2987.20,3014.54,16972780500.41,363841993074.04,ETH
"Wednesday, November 26, 2025",2958.33,3043.93,2889.89,3027.81,21433162961.33,365441928252.73,ETH
"Tuesday, November 25, 2025",2952.58,2978.70,2857.84,2957.94,23336017778.98,357057378750.02,ETH
"Monday, November 24, 2025",2801.20,2982.82,2763.38,2952.71,32491657388.89,356364070148.88,ETH
"Sunday, November 23, 2025",2767.59,2856.45,2767.47,2801.68,20358404499.14,338093183974.30,ETH
"Saturday, November 22, 2025",2766.09,2795.43,2704.50,2767.61,15408928940.75,334036725088.97,ETH
"Friday, November 21, 2025",2829.26,2880.60,2626.87,2765.70,51476486048.58,333855696535.26,ETH
"Thursday, November 20, 2025",3022.89,3057.79,2790.60,2831.78,43917885207.47,341480903658.84,ETH
"Wednesday, November 19, 2025",3122.65,3122.65,2871.23,3023.07,40229739843.85,364872794777.82,ETH
"Tuesday, November 18, 2025",3024.41,3167.93,2948.33,3122.98,41581494269.97,376891314614.60,ETH
"Monday, November 17, 2025",3092.94,3218.13,2957.31,3024.54,41026793235.45,365035317845.31,ETH
"Sunday, November 16, 2025",3166.79,3244.84,3007.07,3092.85,30987886524.46,373306432396.65,ETH
"Saturday, November 15, 2025",3104.23,3227.69,3104.23,3166.63,19932940648.75,382200536528.90,ETH
"Friday, November 14, 2025",3232.30,3252.66,3071.97,3103.79,47003809462.78,374669257532.92,ETH
"Thursday, November 13, 2025",3412.99,3561.86,3156.03,3232.76,50283416669.05,390126540685.09,ETH
"Wednesday, November 12, 2025",3415.80,3586.01,3373.71,3413.09,34898956623.09,411936506480.13,ETH
"Tuesday, November 11, 2025",3568.47,3644.53,3404.86,3415.28,39734688530.87,412274726173.42,ETH
"Monday, November 10, 2025",3583.44,3656.15,3508.99,3568.46,35638045618.84,430702502013.10,ETH
"Sunday, November 9, 2025",3400.10,3616.44,3359.72,3582.62,28821543887.96,432509628412.49,ETH
"Saturday, November 8, 2025",3435.15,3482.27,3357.71,3400.38,23613870397.72,410380444478.56,ETH
"Friday, November 7, 2025",3312.03,3471.81,3195.90,3435.30,42609994022.24,414611362555.32,ETH
"Thursday, November 6, 2025",3425.36,3454.34,3245.28,3312.26,36731850432.70,399752553647.07,ETH
"Wednesday, November 5, 2025",3292.15,3479.81,3170.51,3425.17,46955882330.42,413431738824.35,ETH
"Tuesday, November 4, 2025",3602.04,3652.69,3063.09,3292.57,76827517772.92,397354746232.70,ETH
"Monday, November 3, 2025",3911.75,3912.63,3560.26,3602.31,53091469560.35,434758718981.69,ETH
"Sunday, November 2, 2025",3873.89,3914.88,3840.00,3911.06,20479611653.83,472139773489.09,ETH
"Saturday, November 1, 2025",3847.17,3906.78,3832.63,3874.19,17490279523.53,467570984057.80,ETH
"Friday, October 31, 2025",3805.08,3900.58,3797.67,3847.08,37800100395.21,464345732413.59,ETH
"Thursday, October 30, 2025",3903.32,3948.22,3681.91,3804.38,39981939288.66,459266026845.66,ETH
"Wednesday, October 29, 2025",3980.76,4036.35,3849.54,3903.35,35255876155.69,471123589801.41,ETH
"Tuesday, October 28, 2025",4120.28,4173.51,3940.83,3982.26,39684155176.80,480470161049.32,ETH
"Monday, October 27, 2025",4158.01,4250.67,4099.57,4120.12,40271333200.73,497309923053.22,ETH
"Sunday, October 26, 2025",3953.44,4177.31,3923.19,4157.99,29120786315.07,501864640537.42,ETH
"Saturday, October 25, 2025",3934.49,3967.65,3914.64,3953.47,15245229016.93,477173026063.50,ETH
"Friday, October 24, 2025",3856.03,4002.56,3849.72,3934.57,34090708715.21,474886242616.82,ETH
"Thursday, October 23, 2025",3808.09,3930.97,3801.24,3856.03,36361652714.17,465416761688.67,ETH
"Wednesday, October 22, 2025",3877.36,3890.63,3718.08,3808.12,46173305673.28,459629613981.08,ETH
"Tuesday, October 21, 2025",3980.74,4109.53,3843.23,3876.76,49960290350.31,467991562714.63,ETH
"Monday, October 20, 2025",3984.70,4084.16,3911.73,3980.76,40224612562.54,480471550893.95,ETH
"Sunday, October 19, 2025",3890.58,4029.36,3843.77,3984.65,32870655220.97,469230386269.01,ETH
"Saturday, October 18, 2025",3833.01,3927.25,3822.27,3890.35,23815676384.85,469587524369.50,ETH
"Friday, October 17, 2025",3894.38,3950.57,3678.62,3832.56,57404271887.61,462639228927.95,ETH
"Thursday, October 16, 2025",3987.15,4079.65,3829.65,3894.75,49147390730.91,470046674384.18,ETH
"Wednesday, October 15, 2025",4125.36,4213.86,3935.16,3987.46,50462889452.97,481244327303.00,ETH
"Tuesday, October 14, 2025",4245.37,4265.11,3895.97,4125.41,67094148347.32,497926763445.01,ETH
"Monday, October 13, 2025",4164.05,4292.85,4061.22,4245.47,50253782420.30,512430274740.24,ETH
"Sunday, October 12, 2025",3750.95,4195.40,3701.48,4164.43,61216174681.40,502614286453.40,ETH
"Saturday, October 11, 2025",3840.96,3882.24,3652.79,3750.61,62475475937.55,452751394798.38,ETH
